subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order	docpath	path	file	basename	xlsxpath
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2119	Create new	species	Huhbevirus frumentihabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus frumentihabitans'	NA	3404	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2120	Create new	species	Huhbevirus frumentivicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus frumentivicinum'	NA	3405	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2121	Create new	species	Huhbevirus fundivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus fundivivens'	NA	3406	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2122	Create new	species	Huhbevirus geoenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus geoenecus'	NA	3407	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2123	Create new	species	Huhbevirus geohabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus geohabitans'	NA	3408	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2124	Create new	species	Huhbevirus humadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus humadaptatum'	NA	3409	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2125	Create new	species	Huhbevirus humivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus humivivens'	NA	3410	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2126	Create new	species	Huhbevirus lutenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus lutenecus'	NA	3411	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2127	Create new	species	Huhbevirus lutihabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus lutihabitans'	NA	3412	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2128	Create new	species	Huhbevirus lutivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus lutivivens'	NA	3413	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2129	Create new	species	Huhbevirus messenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus messenecus'	NA	3414	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2130	Create new	species	Huhbevirus nemorisadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus nemorisadaptatum'	NA	3415	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2131	Create new	species	Huhbevirus nemoriscola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus nemoriscola'	NA	3416	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2132	Create new	species	Huhbevirus nemorisenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus nemorisenecus'	NA	3417	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2133	Create new	species	Huhbevirus nemorisvicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus nemorisvicinum'	NA	3418	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2134	Create new	species	Huhbevirus neochthonohabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus neochthonohabitans'	NA	3419	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2135	Create new	species	Huhbevirus neochthonovicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus neochthonovicinum'	NA	3420	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2136	Create new	species	Huhbevirus neogeoadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus neogeoadaptatum'	NA	3421	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2137	Create new	species	Huhbevirus neosolivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus neosolivivens'	NA	3422	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2138	Create new	species	Huhbevirus pelenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus pelenecus'	NA	3423	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2139	Create new	species	Huhbevirus radicicola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus radicicola'	NA	3424	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2140	Create new	species	Huhbevirus radicivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus radicivivens'	NA	3425	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2141	Create new	species	Huhbevirus segetadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus segetadaptatum'	NA	3426	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2142	Create new	species	Huhbevirus segeticola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus segeticola'	NA	3427	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2143	Create new	species	Huhbevirus segetivicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus segetivicinum'	NA	3428	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2144	Create new	species	Huhbevirus segetivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus segetivivens'	NA	3429	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2145	Create new	species	Huhbevirus soladaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus soladaptatum'	NA	3430	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2146	Create new	species	Huhbevirus solenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus solenecus'	NA	3431	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2147	Create new	species	Huhbevirus tellurivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus tellurivivens'	NA	3432	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2148	Create new	species	Huhbevirus terrenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus terrenecus'	NA	3433	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2149	Create new	species	Huhbevirus terrivicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus terrivicinum'	NA	3434	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2150	Create new	species	Huhbevirus terrivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huhbevirus;Huhbevirus terrivivens'	NA	3435	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2151	Create new	species	Huohcivirus asiocola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huohcivirus;Huohcivirus asiocola'	NA	3436	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2152	Create new	species	Huylevirus agrivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huylevirus;Huylevirus agrivivens'	NA	3437	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2153	Create new	species	Huylevirus asiohabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huylevirus;Huylevirus asiohabitans'	NA	3438	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2154	Create new	species	Huylevirus chthonohabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huylevirus;Huylevirus chthonohabitans'	NA	3439	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2155	Create new	species	Huylevirus lutadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Huylevirus;Huylevirus lutadaptatum'	NA	3440	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2156	Create new	species	Hyjrovirus tellurivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Hyjrovirus;Hyjrovirus tellurivivens'	NA	3441	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2157	Create new	species	Kecuhnavirus asiadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus asiadaptatum'	NA	3442	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2158	Create new	species	Kecuhnavirus faecicola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus faecicola'	NA	3443	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2159	Create new	species	Kecuhnavirus faecivicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus faecivicinum'	NA	3444	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2160	Create new	species	Kecuhnavirus faecivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus faecivivens'	NA	3445	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2161	Create new	species	Kecuhnavirus frumenticola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus frumenticola'	NA	3446	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2162	Create new	species	Kecuhnavirus montisadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus montisadaptatum'	NA	3447	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2163	Create new	species	Kecuhnavirus montiscola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus montiscola'	NA	3448	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2164	Create new	species	Kecuhnavirus montisvivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus montisvivens'	NA	3449	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2165	Create new	species	Kecuhnavirus radicihabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus radicihabitans'	NA	3450	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2166	Create new	species	Kecuhnavirus segetadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kecuhnavirus;Kecuhnavirus segetadaptatum'	NA	3451	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2167	Create new	genus	Kingscavirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kingscavirus'	NA	934	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2168	Create new	species	Kingscavirus faecadaptatum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Kingscavirus;Kingscavirus faecadaptatum'	NA	3452	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2169	Create new	genus	Koroslivirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus'	NA	935	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2170	Create new	species	Koroslivirus allofaecihabitans	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus;Koroslivirus allofaecihabitans'	NA	3453	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2171	Create new	species	Koroslivirus allofaecivivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus;Koroslivirus allofaecivivens'	NA	3454	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2172	Create new	species	Koroslivirus faecicola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus;Koroslivirus faecicola'	NA	3455	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2173	Create new	species	Koroslivirus montisvivens	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus;Koroslivirus montisvivens'	NA	3456	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2174	Create new	species	Koroslivirus pseudofaecivicinum	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Koroslivirus;Koroslivirus pseudofaecivicinum'	NA	3457	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.001B	2023.001B.Leviviricetes_reorg.docx	2023.001B.Leviviricetes_reorg.xlsx	2175	Create new	species	Lazuovirus humenecus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Lenarviricota;Leviviricetes;Timlovirales;Steitzviridae;Lazuovirus;Lazuovirus humenecus'	NA	3458	NA	NA	NA	NA	NA
