isolate_id	Isolate ID	Species Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	ICTV_ID	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Genome coverage	Genome	Host source	Accessions Link	Editor Notes	QC_status	QC_taxon_inher_molecule	QC_taxon_change	QC_taxon_proposal
1025091	VMR1025091	3178	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus LP31	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419143&ictv_id=ICTV202319143","ICTV202319143")	E	Salmonella phage LP31			OL436139	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OL436139","NCBI Nucleotide")			dsDNA	same	
1025092	VMR1025092	3179	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus LPSE1	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419141&ictv_id=ICTV202319141","ICTV202319141")	E	Salmonella phage LPSE1			KY379853	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KY379853","NCBI Nucleotide")			dsDNA	same	
1025093	VMR1025093	3181	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus METP100143	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419140&ictv_id=ICTV202319140","ICTV202319140")	E	Salmonella phage MET_P1_001_43			OP389270	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OP389270","NCBI Nucleotide")			dsDNA	same	
1025094	VMR1025094	3182	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus NBSal006	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419133&ictv_id=ICTV202319133","ICTV202319133")	E	Salmonella phage NBSal006			MT677933	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT677933","NCBI Nucleotide")			dsDNA	same	
1025095	VMR1025095	3183	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus NBSal007	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419120&ictv_id=ICTV202319120","ICTV202319120")	E	Salmonella phage NBSal007			MT677934	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT677934","NCBI Nucleotide")			dsDNA	same	
1025096	VMR1025096	3184	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus PBSE191	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419122&ictv_id=ICTV202319122","ICTV202319122")	E	Salmonella phage PBSE191			OM291373	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OM291373","NCBI Nucleotide")			dsDNA	same	
1025097	VMR1025097	3185	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus pink	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419155&ictv_id=ICTV202319155","ICTV202319155")	E	Salmonella phage pink			MT074430	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT074430","NCBI Nucleotide")			dsDNA	same	
1025098	VMR1025098	3186	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus PVPSE2	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419123&ictv_id=ICTV202319123","ICTV202319123")	E	Salmonella phage vB_SenS_PVP-SE2			MF431252	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MF431252","NCBI Nucleotide")			dsDNA	same	
1025099	VMR1025099	3187	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus S10	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419130&ictv_id=ICTV202319130","ICTV202319130")	E	Salmonella phage vB_SalS-S10			OL770276	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OL770276","NCBI Nucleotide")			dsDNA	same	
1025100	VMR1025100	3188	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus S100	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419137&ictv_id=ICTV202319137","ICTV202319137")	E	Salmonella phage S100			MH370358	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MH370358","NCBI Nucleotide")			dsDNA	same	
1025101	VMR1025101	3189	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus S102	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419136&ictv_id=ICTV202319136","ICTV202319136")	E	Salmonella phage S102			MH370360	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MH370360","NCBI Nucleotide")			dsDNA	same	
1025102	VMR1025102	3190	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus S528	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419127&ictv_id=ICTV202319127","ICTV202319127")	E	Salmonella phage vB_SenS_S528			OK108608	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OK108608","NCBI Nucleotide")			dsDNA	same	
1025103	VMR1025103	3191	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus S532	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419125&ictv_id=ICTV202319125","ICTV202319125")	E	Salmonella phage vB_SenS_S532			OK108609	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OK108609","NCBI Nucleotide")			dsDNA	same	
1025104	VMR1025104	3192	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SB3	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419151&ictv_id=ICTV202319151","ICTV202319151")	E	Salmonella phage vB_SenS_SB3			MK578530	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MK578530","NCBI Nucleotide")			dsDNA	same	
1025105	VMR1025105	3197	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SEW109	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419107&ictv_id=ICTV202319107","ICTV202319107")	E	Salmonella phage SE-W109			KX649889	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KX649889","NCBI Nucleotide")			dsDNA	same	
1025106	VMR1025106	3198	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SGPC	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419153&ictv_id=ICTV202319153","ICTV202319153")	E	Salmonella phage SGPC			OK169616	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OK169616","NCBI Nucleotide")			dsDNA	same	
1025107	VMR1025107	3199	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus shelanagig	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419132&ictv_id=ICTV202319132","ICTV202319132")	E	Salmonella phage Shelanagig			MK931446	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MK931446","NCBI Nucleotide")			dsDNA	same	
1025108	VMR1025108	3200	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SHWT1	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419145&ictv_id=ICTV202319145","ICTV202319145")	E	Salmonella phage SHWT1			MT740291	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT740291","NCBI Nucleotide")			dsDNA	same	
1025109	VMR1025109	3201	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus sidste	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419157&ictv_id=ICTV202319157","ICTV202319157")	E	Salmonella phage sitste			MT074481	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT074481","NCBI Nucleotide")			dsDNA	same	
1025110	VMR1025110	3202	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus skrot	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419109&ictv_id=ICTV202319109","ICTV202319109")	E	Salmonella phage skrot			MT074483	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MT074483","NCBI Nucleotide")			dsDNA	same	
1025111	VMR1025111	3203	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SLMP1	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419146&ictv_id=ICTV202319146","ICTV202319146")	E	Salmonella phage SLMP1			MW201959	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MW201959","NCBI Nucleotide")			dsDNA	same	
1025112	VMR1025112	3205	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus SS5	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419106&ictv_id=ICTV202319106","ICTV202319106")	E	Salmonella phage SS5			MK972702	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MK972702","NCBI Nucleotide")			dsDNA	same	
1025113	VMR1025113	3207	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus STP03	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419154&ictv_id=ICTV202319154","ICTV202319154")	E	Salmonella phage STP03			KY176369	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KY176369","NCBI Nucleotide")			dsDNA	same	
1025114	VMR1025114	3208	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes				Sarkviridae	Guernseyvirinae	Jerseyvirus		Jerseyvirus T102	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202419149&ictv_id=ICTV202319149","ICTV202319149")	E	Salmonella phage T102			ON996339	Complete genome	dsDNA	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/ON996339","NCBI Nucleotide")			dsDNA	same	
