Isolate ID	Species Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	ICTV_ID	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Genome coverage	Genome	Host source	Accessions Link	Editor Notes	QC_status	QC_taxon_inher_molecule	QC_taxon_change	QC_taxon_proposal
=HYPERLINK("https://ictv.global/id/VMR1004327","VMR1004327")	16734	1	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Entomopoxvirinae	Deltaentomopoxvirus		Deltaentomopoxvirus msanguinipes	=HYPERLINK("https://ictv.global/id/ICTV20095322","ICTV20095322")	E	Melanoplus sanguinipes entomopoxvirus 'O'	MSEVO	Tucson	AF063866	Complete genome	dsDNA	invertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/AF063866","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004334","VMR1004334")	16735	1	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Entomopoxvirinae	Epsilonentomopoxvirus		Epsilonentomopoxvirus dlongicaudata	=HYPERLINK("https://ictv.global/id/ICTV20074499","ICTV20074499")	E	Diachasmimorpha longicaudata entomopoxvirus	DLEV		KR095315	Complete genome	dsDNA	invertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KR095315","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1028655","VMR1028655")	16736	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Aquintoviricetes		Archintovirales		Phypoliviridae		Tetrivirus		Tetrivirus crimaeaense	=HYPERLINK("https://ictv.global/id/ICTV202420461","ICTV202420461")	E	Tetraselmis viridis virus S1	TvV-S1		HQ332143	Complete genome	dsDNA	protists	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HQ332143","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1024690","VMR1024690")	16737	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus anatidae	=HYPERLINK("https://ictv.global/id/ICTV202317883","ICTV202317883")	E	duck adenovirus 5	DAdV-5	DAV/G018-19/Australia/2019	MW380865	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MW380865","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004738","VMR1004738")	16738	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus anatis	=HYPERLINK("https://ictv.global/id/ICTV20151732","ICTV20151732")	E	duck adenovirus 2	DAdV-2	GR	KJ469653	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KJ469653","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012048","VMR1012048")	16738	2	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus anatis	=HYPERLINK("https://ictv.global/id/ICTV20151732","ICTV20151732")	A	duck adenovirus 3	DAdV-3	FJGT01	MH777395	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MH777395","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004745","VMR1004745")	16739	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus anseris	=HYPERLINK("https://ictv.global/id/ICTV19990507","ICTV19990507")	E	goose adenovirus 4	GoAdV-4	P29	JF510462	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/JF510462","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1024691","VMR1024691")	16740	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus bubonis	=HYPERLINK("https://ictv.global/id/ICTV202317880","ICTV202317880")	E	Indian eagle-owl adenovirus 1	IEoAdV-1	owl	LC638697	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/LC638697","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1024692","VMR1024692")	16741	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus cairinae	=HYPERLINK("https://ictv.global/id/ICTV202317882","ICTV202317882")	E	duck adenovirus 4	DAdV-4	GD-2019	MN733730	Partial genome (non-compliant)	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MN733730","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1029373","VMR1029373")	16742	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus cerasi	=HYPERLINK("https://ictv.global/id/ICTV202420139","ICTV202420139")	E	duck adenovirus 6	DAdV-6	LYG	MK757473	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MK757473","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1030557","VMR1030557")	16743	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus cinerei	=HYPERLINK("https://ictv.global/id/ICTV202522151","ICTV202522151")	E	Timneh grey parrot adenovirus 1		CS23-0540	OR096706	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OR096706","NCBI Nucleotide")			dsDNA	created	=HYPERLINK("https://ictv.global/ictv/proposals/2025.004D.Adenoviridae_20ns.zip","2025.004D.Adenoviridae_20ns.zip")
=HYPERLINK("https://ictv.global/id/VMR1004746","VMR1004746")	16744	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus columbae	=HYPERLINK("https://ictv.global/id/ICTV20151733","ICTV20151733")	E	pigeon adenovirus 1	PiAdV-1	IDA4	FN824512	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/FN824512","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004747","VMR1004747")	16745	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus columbidae	=HYPERLINK("https://ictv.global/id/ICTV20175653","ICTV20175653")	E	pigeon adenovirus 2	PiAdV-2	YPDS-Y-V1.A19.11-2013	KX121164	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KX121164","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004739","VMR1004739")	16746	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus falconis	=HYPERLINK("https://ictv.global/id/ICTV20093005","ICTV20093005")	E	falcon adenovirus 1	FaAdV-1	CDVUM_2557971	OM367996	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OM367996","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004743","VMR1004743")	16747	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallinae	=HYPERLINK("https://ictv.global/id/ICTV19990505","ICTV19990505")	E	fowl adenovirus 9	FAdV-9	A-2A	AF083975	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/AF083975","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012050","VMR1012050")	16747	2	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallinae	=HYPERLINK("https://ictv.global/id/ICTV19990505","ICTV19990505")	A	fowl adenovirus 2	FAdV-2	SR48	KT862806	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862806","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012051","VMR1012051")	16747	3	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallinae	=HYPERLINK("https://ictv.global/id/ICTV19990505","ICTV19990505")	A	fowl adenovirus 3	FAdV-3	SR49	KT862807	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862807","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012052","VMR1012052")	16747	4	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallinae	=HYPERLINK("https://ictv.global/id/ICTV19990505","ICTV19990505")	A	fowl adenovirus 11	FAdV-11	380	KT862812	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862812","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004750","VMR1004750")	16748	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallopavoprimum	=HYPERLINK("https://ictv.global/id/ICTV20115688","ICTV20115688")	E	turkey adenovirus 1	TAdV-1	D90/2	GU936707	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/GU936707","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004751","VMR1004751")	16749	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallopavoquartum	=HYPERLINK("https://ictv.global/id/ICTV20151734","ICTV20151734")	E	turkey adenovirus 4	TAdV-4	TNI1	KF477312	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KF477312","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004752","VMR1004752")	16750	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gallopavoquintum	=HYPERLINK("https://ictv.global/id/ICTV20151735","ICTV20151735")	E	turkey adenovirus 5	TAdV-5	1277BT	KF477313	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KF477313","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1024693","VMR1024693")	16751	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus gruis	=HYPERLINK("https://ictv.global/id/ICTV202317881","ICTV202317881")	E	crane adenovirus 1			LC469780	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/LC469780","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004744","VMR1004744")	16752	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hepatitidis	=HYPERLINK("https://ictv.global/id/ICTV19990506","ICTV19990506")	E	fowl adenovirus 6	FAdV-6	CR119	KT862808	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862808","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012053","VMR1012053")	16752	2	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hepatitidis	=HYPERLINK("https://ictv.global/id/ICTV19990506","ICTV19990506")	A	fowl adenovirus 7	FAdV-7	YR36	KT862809	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862809","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012054","VMR1012054")	16752	3	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hepatitidis	=HYPERLINK("https://ictv.global/id/ICTV19990506","ICTV19990506")	A	fowl adenovirus 8a	FAdV-8a	TR59	KT862810	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862810","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012055","VMR1012055")	16752	4	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hepatitidis	=HYPERLINK("https://ictv.global/id/ICTV19990506","ICTV19990506")	A	fowl adenovirus 8b	FAdV-8b	764	KT862811	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KT862811","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004742","VMR1004742")	16753	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hydropericardii	=HYPERLINK("https://ictv.global/id/ICTV19990504","ICTV19990504")	E	fowl adenovirus 4	FAdV-4	KR5	HE608152	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/HE608152","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1012049","VMR1012049")	16753	2	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus hydropericardii	=HYPERLINK("https://ictv.global/id/ICTV19990504","ICTV19990504")	A	fowl adenovirus 10	FAdV-10	C2-B	MK572851	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MK572851","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004737","VMR1004737")	16754	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus leucophthalmi	=HYPERLINK("https://ictv.global/id/ICTV202113423","ICTV202113423")	E	Southern Psittacara leucophthalmus aviadenovirus; white-eyed parakeet adenovirus 2		BR_DF2	MN153802	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MN153802","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1028406","VMR1028406")	16755	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus orioli	=HYPERLINK("https://ictv.global/id/ICTV202420137","ICTV202420137")	E	black-naped oriole adenovirus; Oriolus adenovirus	OrAdV	S10	MZ819701	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/MZ819701","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1029512","VMR1029512")	16756	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus oti	=HYPERLINK("https://ictv.global/id/ICTV202420136","ICTV202420136")	E	Eurasian scops owl adenovirus 1; Otus scops adenovirus		OsAdV_1	ON843719	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/ON843719","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1028834","VMR1028834")	16757	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus phalacrocoracidae	=HYPERLINK("https://ictv.global/id/ICTV202420135","ICTV202420135")	E	great cormorant adenovirus 1		AdV-KZ01	OR529407	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OR529407","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1024694","VMR1024694")	16758	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus podargidae	=HYPERLINK("https://ictv.global/id/ICTV202317886","ICTV202317886")	E	tawny frogmouth adenovirus		AU/TFM1281970	ON642334	Coding-complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/ON642334","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1004741","VMR1004741")	16759	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus quintum	=HYPERLINK("https://ictv.global/id/ICTV19950367","ICTV19950367")	E	fowl adenovirus 5	FAdV-5	340	KC493646	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/KC493646","NCBI Nucleotide")			dsDNA	same	
=HYPERLINK("https://ictv.global/id/VMR1029091","VMR1029091")	16760	1	Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Aviadenovirus		Aviadenovirus roseae	=HYPERLINK("https://ictv.global/id/ICTV202420138","ICTV202420138")	E	psittacine adenovirus 12	PsAdV-12	LBF_55a	OR871655	Complete genome	dsDNA	vertebrates	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/OR871655","NCBI Nucleotide")			dsDNA	same	
